time,Open,High,Low,Close,Volume
2026-05-07 18:35:00+00:00,644.56,645.0,644.1,644.65,734.98
2026-05-07 18:40:00+00:00,644.66,644.76,643.36,643.73,884.04
2026-05-07 18:45:00+00:00,643.74,644.04,643.16,643.16,430.09
2026-05-07 18:50:00+00:00,643.16,643.25,642.58,643.25,686.53
2026-05-07 18:55:00+00:00,643.24,644.27,643.24,643.75,1049.95
2026-05-07 19:00:00+00:00,643.76,643.93,643.05,643.06,469.07
2026-05-07 19:05:00+00:00,643.06,643.25,642.6,642.88,1050.69
2026-05-07 19:10:00+00:00,642.88,644.04,642.83,643.86,381.25
2026-05-07 19:15:00+00:00,643.85,644.0,642.41,642.67,656.79
2026-05-07 19:20:00+00:00,642.68,642.97,642.38,642.38,813.06
2026-05-07 19:25:00+00:00,642.39,643.08,642.17,642.85,682.88
2026-05-07 19:30:00+00:00,642.85,643.73,642.85,643.5,854.69
2026-05-07 19:35:00+00:00,643.5,644.37,643.45,644.36,934.4
2026-05-07 19:40:00+00:00,644.36,644.51,643.86,643.87,400.58
2026-05-07 19:45:00+00:00,643.86,644.1,643.5,643.95,432.84
2026-05-07 19:50:00+00:00,643.96,644.62,642.9,643.63,2025.44
2026-05-07 19:55:00+00:00,643.63,644.08,643.55,644.08,998.54
2026-05-07 20:00:00+00:00,644.08,645.46,643.96,644.67,2064.03
2026-05-07 20:05:00+00:00,644.66,645.13,644.58,644.91,341.34
2026-05-07 20:10:00+00:00,644.92,644.96,644.63,644.63,1016.19
2026-05-07 20:15:00+00:00,644.64,644.84,644.33,644.52,356.94
2026-05-07 20:20:00+00:00,644.52,644.81,644.15,644.61,354.45
2026-05-07 20:25:00+00:00,644.6,644.82,644.3,644.77,363.67
2026-05-07 20:30:00+00:00,644.77,644.79,643.98,644.56,1877.17
2026-05-07 20:35:00+00:00,644.55,645.58,644.16,644.17,2705.21
2026-05-07 20:40:00+00:00,644.17,644.61,643.98,644.61,854.95
2026-05-07 20:45:00+00:00,644.61,644.87,644.27,644.86,327.15
2026-05-07 20:50:00+00:00,644.87,645.0,644.33,644.33,303.44
2026-05-07 20:55:00+00:00,644.33,644.33,643.72,643.73,519.23
2026-05-07 21:00:00+00:00,643.73,644.25,643.73,644.0,260.58
2026-05-07 21:05:00+00:00,643.99,643.99,641.76,641.76,1150.89
2026-05-07 21:10:00+00:00,641.76,642.56,641.76,642.46,2463.57
2026-05-07 21:15:00+00:00,642.45,643.3,641.89,643.26,514.13
2026-05-07 21:20:00+00:00,643.26,643.49,643.0,643.41,402.23
2026-05-07 21:25:00+00:00,643.41,643.9,643.4,643.9,371.56
2026-05-07 21:30:00+00:00,643.9,644.22,643.74,644.17,491.83
2026-05-07 21:35:00+00:00,644.18,644.4,643.97,644.08,362.5
2026-05-07 21:40:00+00:00,644.07,644.08,643.23,643.45,321.72
2026-05-07 21:45:00+00:00,643.44,643.61,643.19,643.43,253.7
2026-05-07 21:50:00+00:00,643.42,643.48,643.0,643.13,323.91
2026-05-07 21:55:00+00:00,643.12,643.51,642.8,642.88,372.12
2026-05-07 22:00:00+00:00,642.88,642.88,636.17,636.93,27436.27
2026-05-07 22:05:00+00:00,636.93,638.26,636.15,638.05,12739.53
2026-05-07 22:10:00+00:00,638.05,638.31,634.03,634.87,30726.26
2026-05-07 22:15:00+00:00,634.87,635.61,634.63,635.51,5410.83
2026-05-07 22:20:00+00:00,635.51,636.23,634.93,635.37,2997.03
2026-05-07 22:25:00+00:00,635.37,636.41,635.37,636.04,1444.56
2026-05-07 22:30:00+00:00,636.04,636.81,634.85,634.85,2759.28
2026-05-07 22:35:00+00:00,634.85,636.19,634.85,635.94,2724.33
2026-05-07 22:40:00+00:00,635.94,635.95,634.17,634.28,4166.25
