time,Open,High,Low,Close,Volume
2026-04-04 17:15:00+00:00,2055.55,2056.82,2054.67,2054.95,4956.101
2026-04-04 17:20:00+00:00,2054.96,2056.28,2054.62,2056.09,3940.962
2026-04-04 17:25:00+00:00,2056.08,2057.22,2055.55,2056.4,3888.194
2026-04-04 17:30:00+00:00,2056.39,2056.5,2055.89,2055.95,1689.034
2026-04-04 17:35:00+00:00,2055.95,2055.95,2054.16,2054.17,2071.43
2026-04-04 17:40:00+00:00,2054.17,2054.77,2054.16,2054.16,1036.943
2026-04-04 17:45:00+00:00,2054.16,2054.8,2053.82,2054.57,1421.948
2026-04-04 17:50:00+00:00,2054.58,2055.82,2054.57,2055.35,1254.348
2026-04-04 17:55:00+00:00,2055.35,2056.62,2055.02,2055.85,2939.173
2026-04-04 18:00:00+00:00,2055.85,2056.62,2054.88,2055.49,2297.573
2026-04-04 18:05:00+00:00,2055.5,2056.45,2054.94,2056.11,3959.156
2026-04-04 18:10:00+00:00,2056.11,2056.33,2055.39,2055.68,1594.99
2026-04-04 18:15:00+00:00,2055.67,2057.33,2055.67,2057.14,2676.636
2026-04-04 18:20:00+00:00,2057.14,2057.2,2056.55,2057.0,1911.471
2026-04-04 18:25:00+00:00,2057.0,2057.0,2056.0,2056.0,1223.139
2026-04-04 18:30:00+00:00,2056.0,2056.01,2054.3,2054.63,2140.905
2026-04-04 18:35:00+00:00,2054.64,2055.43,2054.64,2055.29,1371.645
2026-04-04 18:40:00+00:00,2055.3,2055.35,2054.36,2054.54,1038.564
2026-04-04 18:45:00+00:00,2054.55,2054.87,2053.75,2054.55,2721.0
2026-04-04 18:50:00+00:00,2054.54,2055.42,2054.36,2055.39,786.037
2026-04-04 18:55:00+00:00,2055.39,2055.39,2054.15,2054.18,993.617
2026-04-04 19:00:00+00:00,2054.17,2059.01,2054.15,2058.71,8679.589
2026-04-04 19:05:00+00:00,2058.71,2067.9,2057.52,2064.14,42876.477
2026-04-04 19:10:00+00:00,2064.15,2078.3,2063.49,2077.69,78749.719
2026-04-04 19:15:00+00:00,2077.69,2083.36,2070.5,2072.12,62273.074
2026-04-04 19:20:00+00:00,2072.11,2072.75,2068.56,2068.98,13231.675
2026-04-04 19:25:00+00:00,2068.98,2069.75,2066.68,2067.43,11784.575
2026-04-04 19:30:00+00:00,2067.43,2069.13,2066.15,2066.97,9216.56
2026-04-04 19:35:00+00:00,2066.98,2067.83,2066.15,2066.87,3389.817
2026-04-04 19:40:00+00:00,2066.88,2067.69,2063.48,2064.01,11425.674
2026-04-04 19:45:00+00:00,2064.0,2065.39,2062.7,2063.97,17442.206
2026-04-04 19:50:00+00:00,2063.97,2067.0,2063.97,2066.49,8509.05
2026-04-04 19:55:00+00:00,2066.49,2066.49,2063.63,2063.77,10831.52
2026-04-04 20:00:00+00:00,2063.77,2064.03,2058.63,2059.29,22600.998
2026-04-04 20:05:00+00:00,2059.3,2061.21,2059.1,2060.93,5525.853
2026-04-04 20:10:00+00:00,2060.93,2061.43,2060.46,2060.66,2419.083
2026-04-04 20:15:00+00:00,2060.65,2062.5,2060.65,2062.31,4414.975
2026-04-04 20:20:00+00:00,2062.3,2062.3,2061.55,2062.18,1183.249
2026-04-04 20:25:00+00:00,2062.19,2063.49,2061.75,2062.82,2131.795
2026-04-04 20:30:00+00:00,2062.83,2062.89,2061.56,2061.97,1654.299
2026-04-04 20:35:00+00:00,2061.96,2063.0,2061.59,2062.76,1796.96
2026-04-04 20:40:00+00:00,2062.77,2063.08,2062.37,2062.4,2302.415
2026-04-04 20:45:00+00:00,2062.41,2062.6,2061.36,2061.61,1620.637
2026-04-04 20:50:00+00:00,2061.61,2061.62,2060.96,2061.38,1146.183
2026-04-04 20:55:00+00:00,2061.39,2061.87,2060.9,2061.87,946.116
2026-04-04 21:00:00+00:00,2061.87,2063.42,2061.86,2062.23,3391.739
2026-04-04 21:05:00+00:00,2062.22,2063.14,2062.19,2063.14,1058.321
2026-04-04 21:10:00+00:00,2063.13,2063.35,2061.66,2062.23,2017.78
2026-04-04 21:15:00+00:00,2062.22,2063.77,2062.22,2063.57,1538.193
2026-04-04 21:20:00+00:00,2063.58,2067.4,2063.32,2064.69,6766.307
2026-04-04 21:25:00+00:00,2064.69,2066.52,2064.64,2066.52,2718.05
2026-04-04 21:30:00+00:00,2066.52,2066.8,2065.62,2065.79,1923.611
2026-04-04 21:35:00+00:00,2065.8,2067.68,2065.25,2067.1,4205.855
2026-04-04 21:40:00+00:00,2067.1,2068.15,2065.16,2066.15,3674.741
2026-04-04 21:45:00+00:00,2066.15,2068.6,2066.14,2068.39,2135.051
2026-04-04 21:50:00+00:00,2068.38,2071.06,2068.11,2069.62,6522.74
2026-04-04 21:55:00+00:00,2069.62,2070.95,2067.05,2067.73,4572.73
2026-04-04 22:00:00+00:00,2067.73,2069.89,2067.3,2069.09,5510.89
2026-04-04 22:05:00+00:00,2069.09,2069.84,2067.72,2068.61,2604.985
2026-04-04 22:10:00+00:00,2068.6,2068.77,2067.45,2068.77,2589.064
2026-04-04 22:15:00+00:00,2068.77,2070.85,2068.49,2070.5,2803.412
2026-04-04 22:20:00+00:00,2070.5,2071.46,2068.91,2070.91,3362.593
2026-04-04 22:25:00+00:00,2070.9,2071.08,2069.67,2070.14,3854.33
2026-04-04 22:30:00+00:00,2070.14,2070.5,2068.15,2069.21,2493.841
2026-04-04 22:35:00+00:00,2069.22,2069.45,2068.75,2068.75,1401.273
2026-04-04 22:40:00+00:00,2068.76,2070.66,2068.51,2070.65,1975.354
2026-04-04 22:45:00+00:00,2070.66,2070.7,2067.7,2068.97,4401.876
2026-04-04 22:50:00+00:00,2068.99,2069.08,2067.67,2068.38,2221.917
2026-04-04 22:55:00+00:00,2068.38,2068.42,2067.72,2068.04,1401.934
2026-04-04 23:00:00+00:00,2068.04,2068.24,2065.62,2066.3,6801.797
2026-04-04 23:05:00+00:00,2066.31,2067.03,2064.53,2066.76,5352.254
2026-04-04 23:10:00+00:00,2066.76,2066.76,2064.92,2065.05,1760.307
2026-04-04 23:15:00+00:00,2065.05,2065.08,2064.22,2064.68,2128.867
2026-04-04 23:20:00+00:00,2064.67,2064.86,2064.29,2064.3,1312.239
2026-04-04 23:25:00+00:00,2064.29,2064.3,2063.1,2063.1,2020.177
2026-04-04 23:30:00+00:00,2063.11,2064.0,2063.07,2063.28,1973.309
2026-04-04 23:35:00+00:00,2063.29,2063.29,2062.16,2062.32,2726.876
2026-04-04 23:40:00+00:00,2062.31,2062.99,2061.61,2062.99,3153.413
2026-04-04 23:45:00+00:00,2062.98,2063.1,2061.62,2062.59,4508.844
2026-04-04 23:50:00+00:00,2062.58,2066.38,2062.05,2064.12,6864.778
2026-04-04 23:55:00+00:00,2064.12,2064.78,2063.56,2064.43,3151.79
2026-04-05 00:00:00+00:00,2064.43,2064.59,2063.22,2063.23,3069.382
2026-04-05 00:05:00+00:00,2063.23,2063.87,2062.97,2063.86,1766.654
2026-04-05 00:10:00+00:00,2063.87,2063.87,2062.05,2062.06,2166.443
2026-04-05 00:15:00+00:00,2062.05,2062.66,2061.95,2062.22,3511.84
2026-04-05 00:20:00+00:00,2062.22,2062.98,2061.76,2062.68,2064.768
2026-04-05 00:25:00+00:00,2062.67,2064.17,2062.36,2063.62,2495.474
2026-04-05 00:30:00+00:00,2063.61,2063.62,2062.67,2062.68,2704.984
2026-04-05 00:35:00+00:00,2062.68,2063.41,2062.6,2063.41,985.898
2026-04-05 00:40:00+00:00,2063.41,2064.57,2063.06,2064.14,1697.784
2026-04-05 00:45:00+00:00,2064.13,2064.6,2062.41,2062.41,3299.493
2026-04-05 00:50:00+00:00,2062.41,2062.42,2060.5,2061.6,3801.763
2026-04-05 00:55:00+00:00,2061.6,2061.6,2059.2,2061.27,4998.571
2026-04-05 01:00:00+00:00,2061.28,2061.6,2058.05,2059.32,8922.829
2026-04-05 01:05:00+00:00,2059.33,2059.91,2056.01,2058.34,11346.804
2026-04-05 01:10:00+00:00,2058.34,2060.18,2057.59,2059.69,3026.28
2026-04-05 01:15:00+00:00,2059.68,2059.69,2058.66,2058.67,1543.068
2026-04-05 01:20:00+00:00,2058.67,2059.49,2057.46,2058.25,2634.954
2026-04-05 01:25:00+00:00,2058.24,2058.82,2057.37,2058.26,3445.273
2026-04-05 01:30:00+00:00,2058.26,2058.44,2057.0,2058.09,5165.85
2026-04-05 01:35:00+00:00,2058.08,2058.09,2056.7,2056.7,2136.156
2026-04-05 01:40:00+00:00,2056.71,2057.74,2056.26,2057.13,2778.504
2026-04-05 01:45:00+00:00,2057.13,2057.84,2057.09,2057.83,1975.923
2026-04-05 01:50:00+00:00,2057.84,2058.19,2056.44,2056.44,1832.224
2026-04-05 01:55:00+00:00,2056.44,2057.01,2056.37,2056.4,2585.154
2026-04-05 02:00:00+00:00,2056.39,2056.39,2052.65,2055.13,13401.555
2026-04-05 02:05:00+00:00,2055.12,2055.61,2053.81,2054.11,4115.243
2026-04-05 02:10:00+00:00,2054.12,2054.66,2053.27,2053.65,3711.047
2026-04-05 02:15:00+00:00,2053.65,2057.08,2053.65,2056.67,6950.139
2026-04-05 02:20:00+00:00,2056.67,2057.91,2056.27,2057.69,5574.601
2026-04-05 02:25:00+00:00,2057.68,2058.66,2056.91,2057.48,5153.558
2026-04-05 02:30:00+00:00,2057.48,2059.18,2056.82,2058.26,2961.454
2026-04-05 02:35:00+00:00,2058.26,2058.4,2057.57,2057.97,2525.472
2026-04-05 02:40:00+00:00,2057.98,2057.98,2057.41,2057.47,1114.022
2026-04-05 02:45:00+00:00,2057.47,2057.72,2057.13,2057.3,1432.386
2026-04-05 02:50:00+00:00,2057.3,2058.54,2057.29,2058.43,2602.469
2026-04-05 02:55:00+00:00,2058.43,2059.2,2058.28,2058.98,2718.953
2026-04-05 03:00:00+00:00,2058.98,2059.99,2058.67,2058.81,2892.41
2026-04-05 03:05:00+00:00,2058.82,2059.02,2058.29,2059.02,1893.434
2026-04-05 03:10:00+00:00,2059.01,2059.27,2058.69,2059.27,1399.285
2026-04-05 03:15:00+00:00,2059.27,2059.27,2057.08,2057.09,1669.9
2026-04-05 03:20:00+00:00,2057.09,2057.61,2056.34,2057.6,2111.046
2026-04-05 03:25:00+00:00,2057.6,2057.61,2057.27,2057.27,658.012
2026-04-05 03:30:00+00:00,2057.28,2057.28,2054.54,2054.78,4130.037
2026-04-05 03:35:00+00:00,2054.79,2055.05,2054.25,2055.05,1864.966
2026-04-05 03:40:00+00:00,2055.05,2056.13,2054.82,2056.06,1381.855
2026-04-05 03:45:00+00:00,2056.06,2056.78,2055.58,2055.79,2139.925
2026-04-05 03:50:00+00:00,2055.8,2055.8,2054.76,2055.39,1934.829
2026-04-05 03:55:00+00:00,2055.4,2055.7,2055.02,2055.69,1611.011
2026-04-05 04:00:00+00:00,2055.69,2055.7,2054.76,2055.3,1831.499
2026-04-05 04:05:00+00:00,2055.29,2055.3,2054.1,2054.53,1977.666
2026-04-05 04:10:00+00:00,2054.52,2054.53,2053.01,2053.64,3452.443
2026-04-05 04:15:00+00:00,2053.65,2055.18,2053.19,2054.79,4779.732
2026-04-05 04:20:00+00:00,2054.78,2055.29,2054.71,2054.93,1730.946
2026-04-05 04:25:00+00:00,2054.93,2057.19,2054.92,2057.0,2455.511
2026-04-05 04:30:00+00:00,2057.01,2057.01,2055.42,2055.43,2850.534
2026-04-05 04:35:00+00:00,2055.43,2055.9,2054.85,2055.02,1822.072
2026-04-05 04:40:00+00:00,2055.02,2055.03,2053.83,2054.28,1814.076
2026-04-05 04:45:00+00:00,2054.28,2054.49,2053.33,2053.33,1652.632
2026-04-05 04:50:00+00:00,2053.33,2054.36,2053.33,2053.88,1391.982
2026-04-05 04:55:00+00:00,2053.88,2055.71,2053.7,2054.25,2492.455
2026-04-05 05:00:00+00:00,2054.25,2055.31,2053.8,2054.49,2513.375
2026-04-05 05:05:00+00:00,2054.49,2055.22,2054.28,2055.17,1146.893
2026-04-05 05:10:00+00:00,2055.17,2055.88,2053.33,2053.55,3978.77
2026-04-05 05:15:00+00:00,2053.56,2053.92,2052.74,2052.75,3309.515
2026-04-05 05:20:00+00:00,2052.74,2052.75,2050.08,2052.01,14660.304
2026-04-05 05:25:00+00:00,2052.01,2052.38,2051.47,2051.92,2330.159
2026-04-05 05:30:00+00:00,2051.93,2052.6,2051.44,2052.36,3518.436
2026-04-05 05:35:00+00:00,2052.36,2052.36,2050.79,2051.51,3048.611
2026-04-05 05:40:00+00:00,2051.52,2052.23,2051.31,2052.22,1172.985
2026-04-05 05:45:00+00:00,2052.21,2052.63,2051.98,2052.14,2122.519
2026-04-05 05:50:00+00:00,2052.13,2052.14,2046.42,2048.61,22877.505
2026-04-05 05:55:00+00:00,2048.6,2048.61,2046.0,2047.74,9614.843
2026-04-05 06:00:00+00:00,2047.74,2048.11,2046.06,2047.0,12211.421
2026-04-05 06:05:00+00:00,2047.01,2047.13,2036.67,2037.77,53906.016
2026-04-05 06:10:00+00:00,2037.78,2038.25,2030.27,2031.88,76383.414
2026-04-05 06:15:00+00:00,2031.88,2032.01,2026.32,2029.28,71037.714
2026-04-05 06:20:00+00:00,2029.28,2036.94,2028.42,2033.01,38114.349
2026-04-05 06:25:00+00:00,2033.01,2034.63,2031.92,2034.24,11856.606
2026-04-05 06:30:00+00:00,2034.23,2038.4,2033.52,2037.4,21169.263
2026-04-05 06:35:00+00:00,2037.4,2039.19,2035.0,2038.1,13862.975
2026-04-05 06:40:00+00:00,2038.1,2038.8,2037.2,2038.21,5394.796
2026-04-05 06:45:00+00:00,2038.22,2039.03,2037.02,2037.81,5013.722
2026-04-05 06:50:00+00:00,2037.82,2038.99,2037.28,2037.28,4700.108
2026-04-05 06:55:00+00:00,2037.28,2038.59,2037.24,2037.25,4225.53
2026-04-05 07:00:00+00:00,2037.24,2041.58,2037.24,2038.84,19122.72
2026-04-05 07:05:00+00:00,2038.84,2040.3,2038.7,2038.93,4815.263
2026-04-05 07:10:00+00:00,2038.93,2041.25,2038.73,2040.64,6000.963
2026-04-05 07:15:00+00:00,2040.65,2041.58,2038.23,2040.22,15067.402
2026-04-05 07:20:00+00:00,2040.21,2040.56,2039.32,2039.32,3666.564
2026-04-05 07:25:00+00:00,2039.32,2039.39,2037.79,2038.9,5612.076
2026-04-05 07:30:00+00:00,2038.89,2039.12,2034.53,2035.7,15020.089
2026-04-05 07:35:00+00:00,2035.69,2035.7,2033.01,2034.0,7026.887
2026-04-05 07:40:00+00:00,2034.0,2035.71,2033.99,2035.01,4151.407
2026-04-05 07:45:00+00:00,2035.02,2037.0,2033.69,2034.21,10356.764
2026-04-05 07:50:00+00:00,2034.21,2035.7,2033.94,2035.54,3383.216
2026-04-05 07:55:00+00:00,2035.54,2036.78,2035.54,2036.0,3361.566
2026-04-05 08:00:00+00:00,2036.0,2037.59,2034.57,2035.96,6487.701
2026-04-05 08:05:00+00:00,2035.96,2037.1,2035.54,2036.71,1818.596
2026-04-05 08:10:00+00:00,2036.71,2037.8,2036.7,2037.21,2330.449
2026-04-05 08:15:00+00:00,2037.21,2038.17,2036.7,2037.92,3469.129
2026-04-05 08:20:00+00:00,2037.92,2038.33,2037.08,2037.08,2995.317
2026-04-05 08:25:00+00:00,2037.09,2037.09,2036.09,2036.39,2083.663
2026-04-05 08:30:00+00:00,2036.4,2037.22,2036.09,2037.22,1623.458
2026-04-05 08:35:00+00:00,2037.22,2037.8,2036.78,2037.8,2468.925
2026-04-05 08:40:00+00:00,2037.8,2038.36,2036.11,2036.5,2986.447
2026-04-05 08:45:00+00:00,2036.49,2037.07,2036.49,2037.0,1147.431
2026-04-05 08:50:00+00:00,2037.01,2037.16,2036.55,2036.55,2293.545
2026-04-05 08:55:00+00:00,2036.55,2039.04,2036.45,2038.06,5202.261
2026-04-05 09:00:00+00:00,2038.06,2040.43,2037.72,2040.04,8106.471
2026-04-05 09:05:00+00:00,2040.05,2041.24,2038.15,2039.08,5201.753
2026-04-05 09:10:00+00:00,2039.08,2039.34,2038.48,2039.1,2163.706
2026-04-05 09:15:00+00:00,2039.11,2040.8,2039.0,2040.45,4522.481
2026-04-05 09:20:00+00:00,2040.46,2043.25,2040.29,2043.13,9361.24
2026-04-05 09:25:00+00:00,2043.12,2043.8,2042.32,2042.83,7528.286
2026-04-05 09:30:00+00:00,2042.83,2043.0,2041.91,2042.49,3686.679
2026-04-05 09:35:00+00:00,2042.5,2043.59,2041.82,2043.0,4301.662
2026-04-05 09:40:00+00:00,2043.01,2044.71,2043.0,2044.36,7020.666
2026-04-05 09:45:00+00:00,2044.35,2044.59,2043.93,2044.58,3518.455
2026-04-05 09:50:00+00:00,2044.59,2044.93,2044.0,2044.01,2440.79
2026-04-05 09:55:00+00:00,2044.0,2044.0,2042.9,2043.22,5425.318
2026-04-05 10:00:00+00:00,2043.23,2043.8,2042.25,2043.03,5079.719
2026-04-05 10:05:00+00:00,2043.04,2044.57,2043.03,2043.56,3362.697
2026-04-05 10:10:00+00:00,2043.55,2044.03,2042.0,2042.22,4648.543
2026-04-05 10:15:00+00:00,2042.22,2042.87,2041.09,2042.38,5988.424
2026-04-05 10:20:00+00:00,2042.38,2043.21,2042.16,2042.8,2151.961
2026-04-05 10:25:00+00:00,2042.79,2044.12,2042.79,2044.11,1865.441
2026-04-05 10:30:00+00:00,2044.12,2044.61,2043.36,2044.35,1577.258
2026-04-05 10:35:00+00:00,2044.36,2051.83,2044.35,2047.89,30638.936
2026-04-05 10:40:00+00:00,2047.89,2048.31,2045.25,2046.09,11592.414
2026-04-05 10:45:00+00:00,2046.09,2046.1,2043.7,2043.79,4438.079
2026-04-05 10:50:00+00:00,2043.79,2044.16,2042.79,2043.51,3580.826
2026-04-05 10:55:00+00:00,2043.51,2043.83,2043.37,2043.65,1470.557
2026-04-05 11:00:00+00:00,2043.64,2043.97,2041.8,2042.87,5144.651
2026-04-05 11:05:00+00:00,2042.88,2043.88,2042.86,2043.88,2591.3
2026-04-05 11:10:00+00:00,2043.88,2044.88,2043.82,2043.82,3572.85
2026-04-05 11:15:00+00:00,2043.83,2044.85,2043.5,2043.73,3604.67
2026-04-05 11:20:00+00:00,2043.73,2044.53,2043.16,2043.16,1542.948
2026-04-05 11:25:00+00:00,2043.17,2043.17,2040.5,2041.59,7226.786
2026-04-05 11:30:00+00:00,2041.6,2042.0,2040.87,2041.49,3043.426
2026-04-05 11:35:00+00:00,2041.5,2041.5,2039.35,2040.76,5668.056
2026-04-05 11:40:00+00:00,2040.75,2040.96,2040.17,2040.25,2791.775
2026-04-05 11:45:00+00:00,2040.26,2041.0,2039.55,2040.67,2352.191
2026-04-05 11:50:00+00:00,2040.68,2041.52,2040.67,2041.52,1941.926
2026-04-05 11:55:00+00:00,2041.52,2041.52,2040.87,2040.88,1579.899
2026-04-05 12:00:00+00:00,2040.88,2040.89,2037.42,2037.43,11540.812
2026-04-05 12:05:00+00:00,2037.42,2039.86,2037.27,2039.29,8089.264
2026-04-05 12:10:00+00:00,2039.3,2039.3,2037.08,2037.74,5909.013
2026-04-05 12:15:00+00:00,2037.74,2039.0,2037.5,2038.53,2549.279
2026-04-05 12:20:00+00:00,2038.54,2038.54,2037.07,2037.95,2315.951
2026-04-05 12:25:00+00:00,2037.96,2037.96,2036.2,2036.31,4251.868
2026-04-05 12:30:00+00:00,2036.3,2036.85,2028.01,2028.89,48436.847
2026-04-05 12:35:00+00:00,2028.9,2029.0,2022.24,2024.19,86304.33
2026-04-05 12:40:00+00:00,2024.19,2025.76,2020.61,2023.59,42178.773
2026-04-05 12:45:00+00:00,2023.59,2023.9,2021.69,2023.75,19146.104
2026-04-05 12:50:00+00:00,2023.75,2027.77,2023.71,2027.48,30590.484
2026-04-05 12:55:00+00:00,2027.48,2028.32,2026.85,2026.96,10224.599
2026-04-05 13:00:00+00:00,2026.95,2029.5,2026.54,2029.3,12913.998
2026-04-05 13:05:00+00:00,2029.3,2029.3,2027.75,2028.53,5727.039
2026-04-05 13:10:00+00:00,2028.52,2028.88,2024.92,2025.38,7808.626
2026-04-05 13:15:00+00:00,2025.38,2027.47,2024.92,2027.4,6521.053
2026-04-05 13:20:00+00:00,2027.41,2031.85,2027.12,2030.0,13739.875
2026-04-05 13:25:00+00:00,2030.0,2030.0,2024.31,2024.61,12029.236
2026-04-05 13:30:00+00:00,2024.61,2029.99,2024.3,2028.75,15500.986
2026-04-05 13:35:00+00:00,2028.74,2029.4,2027.48,2029.02,3954.671
2026-04-05 13:40:00+00:00,2029.02,2029.12,2027.35,2028.6,5619.931
2026-04-05 13:45:00+00:00,2028.59,2031.47,2028.46,2031.44,8376.527
2026-04-05 13:50:00+00:00,2031.45,2035.4,2031.44,2032.35,23311.155
2026-04-05 13:55:00+00:00,2032.36,2036.99,2031.71,2035.44,26503.348
2026-04-05 14:00:00+00:00,2035.44,2041.06,2033.65,2040.57,49898.147
2026-04-05 14:05:00+00:00,2040.57,2040.96,2037.62,2038.02,11746.055
2026-04-05 14:10:00+00:00,2038.02,2038.03,2034.53,2035.45,9416.846
2026-04-05 14:15:00+00:00,2035.44,2037.0,2034.2,2036.92,6601.807
2026-04-05 14:20:00+00:00,2036.93,2038.5,2036.51,2038.0,3102.558
2026-04-05 14:25:00+00:00,2038.0,2040.0,2038.0,2038.89,4333.017
2026-04-05 14:30:00+00:00,2038.9,2039.9,2037.26,2038.0,4981.655
2026-04-05 14:35:00+00:00,2038.0,2040.96,2038.0,2039.88,7765.853
2026-04-05 14:40:00+00:00,2039.89,2042.3,2039.17,2039.66,7436.446
2026-04-05 14:45:00+00:00,2039.65,2039.79,2038.0,2038.33,5390.667
2026-04-05 14:50:00+00:00,2038.32,2038.92,2037.9,2037.9,2177.358
2026-04-05 14:55:00+00:00,2037.9,2037.91,2036.8,2037.36,3518.967
2026-04-05 15:00:00+00:00,2037.37,2038.31,2035.72,2037.0,8052.071
2026-04-05 15:05:00+00:00,2037.0,2037.74,2033.07,2037.74,16741.139
2026-04-05 15:10:00+00:00,2037.74,2040.72,2037.74,2039.62,9491.381
2026-04-05 15:15:00+00:00,2039.62,2042.3,2039.27,2040.79,6467.086
2026-04-05 15:20:00+00:00,2040.79,2041.76,2039.09,2040.04,5017.43
2026-04-05 15:25:00+00:00,2040.05,2063.0,2039.52,2059.97,151614.651
2026-04-05 15:30:00+00:00,2059.97,2069.25,2056.31,2057.05,93254.863
2026-04-05 15:35:00+00:00,2057.05,2059.12,2054.19,2055.55,26319.238
2026-04-05 15:40:00+00:00,2055.55,2058.64,2052.27,2058.64,23593.374
2026-04-05 15:45:00+00:00,2058.64,2059.0,2054.5,2055.8,16463.399
2026-04-05 15:50:00+00:00,2055.81,2058.0,2055.02,2055.49,11237.329
2026-04-05 15:55:00+00:00,2055.49,2055.54,2052.01,2053.13,12491.452
2026-04-05 16:00:00+00:00,2053.12,2056.0,2053.12,2054.89,8177.762
2026-04-05 16:05:00+00:00,2054.89,2056.24,2052.4,2054.64,10728.788
2026-04-05 16:10:00+00:00,2054.63,2057.76,2053.97,2054.67,9384.505
2026-04-05 16:15:00+00:00,2054.67,2056.63,2054.15,2055.75,4580.612
2026-04-05 16:20:00+00:00,2055.74,2056.2,2055.0,2055.62,2991.083
2026-04-05 16:25:00+00:00,2055.62,2056.74,2053.78,2053.79,5729.269
2026-04-05 16:30:00+00:00,2053.79,2058.5,2053.21,2056.65,7079.626
2026-04-05 16:35:00+00:00,2056.66,2057.29,2055.0,2055.39,4138.494
2026-04-05 16:40:00+00:00,2055.39,2055.58,2053.01,2055.26,5978.448
2026-04-05 16:45:00+00:00,2055.26,2055.26,2052.36,2052.61,9295.428
2026-04-05 16:50:00+00:00,2052.62,2053.37,2048.76,2050.17,16969.147
2026-04-05 16:55:00+00:00,2050.17,2051.4,2049.02,2051.24,6861.047
2026-04-05 17:00:00+00:00,2051.25,2052.04,2047.04,2049.81,10820.95
2026-04-05 17:05:00+00:00,2049.81,2054.98,2049.8,2054.2,10446.178
2026-04-05 17:10:00+00:00,2054.19,2056.2,2054.07,2055.01,5264.895
2026-04-05 17:15:00+00:00,2055.01,2055.3,2051.91,2052.05,3885.338
2026-04-05 17:20:00+00:00,2052.04,2052.5,2050.69,2052.49,4167.359
2026-04-05 17:25:00+00:00,2052.5,2055.84,2052.24,2055.2,3454.811
2026-04-05 17:30:00+00:00,2055.2,2055.61,2054.04,2054.23,3891.095
2026-04-05 17:35:00+00:00,2054.22,2056.41,2053.96,2056.38,5762.181
2026-04-05 17:40:00+00:00,2056.38,2059.95,2055.42,2059.86,16651.746
2026-04-05 17:45:00+00:00,2059.85,2061.44,2057.39,2059.9,26550.342
2026-04-05 17:50:00+00:00,2059.9,2061.24,2057.44,2060.08,15566.799
2026-04-05 17:55:00+00:00,2060.09,2061.45,2059.88,2061.31,9355.883
2026-04-05 18:00:00+00:00,2061.31,2061.78,2057.79,2059.91,11113.087
2026-04-05 18:05:00+00:00,2059.91,2060.0,2058.36,2058.8,5272.361
2026-04-05 18:10:00+00:00,2058.81,2059.82,2055.84,2057.76,13709.897
2026-04-05 18:15:00+00:00,2057.76,2058.69,2057.0,2057.01,3958.423
2026-04-05 18:20:00+00:00,2057.01,2057.89,2056.92,2057.64,1399.1
2026-04-05 18:25:00+00:00,2057.65,2057.65,2056.64,2056.77,2478.89
2026-04-05 18:30:00+00:00,2056.77,2063.24,2056.77,2061.42,10859.639
2026-04-05 18:35:00+00:00,2061.42,2064.42,2060.82,2063.54,6568.823
2026-04-05 18:40:00+00:00,2063.54,2065.96,2061.96,2063.9,13413.694
2026-04-05 18:45:00+00:00,2063.9,2065.71,2063.12,2063.12,8357.135
2026-04-05 18:50:00+00:00,2063.11,2063.11,2061.0,2061.8,6273.929
2026-04-05 18:55:00+00:00,2061.81,2061.92,2060.59,2061.92,2514.195
2026-04-05 19:00:00+00:00,2061.92,2061.94,2060.86,2060.86,2252.745
2026-04-05 19:05:00+00:00,2060.86,2062.61,2060.86,2062.07,3654.306
2026-04-05 19:10:00+00:00,2062.07,2062.85,2060.96,2062.13,3522.894
2026-04-05 19:15:00+00:00,2062.14,2066.42,2061.67,2066.42,8399.848
2026-04-05 19:20:00+00:00,2066.42,2068.88,2065.0,2068.53,15540.879
2026-04-05 19:25:00+00:00,2068.53,2068.88,2065.0,2065.52,4686.013
2026-04-05 19:30:00+00:00,2065.52,2065.52,2062.81,2063.41,4892.595
2026-04-05 19:35:00+00:00,2063.4,2063.41,2058.34,2059.15,10537.167
2026-04-05 19:40:00+00:00,2059.15,2059.86,2057.36,2057.97,7130.005
2026-04-05 19:45:00+00:00,2057.98,2058.4,2056.88,2056.88,4298.303
2026-04-05 19:50:00+00:00,2056.88,2059.1,2056.88,2058.86,4901.57
2026-04-05 19:55:00+00:00,2058.86,2061.0,2058.86,2060.99,4467.076
2026-04-05 20:00:00+00:00,2061.0,2063.31,2060.94,2061.42,5173.088
2026-04-05 20:05:00+00:00,2061.41,2062.73,2060.52,2061.37,3175.345
2026-04-05 20:10:00+00:00,2061.38,2062.21,2060.8,2061.88,1840.205
2026-04-05 20:15:00+00:00,2061.87,2062.3,2061.87,2062.07,1003.484
2026-04-05 20:20:00+00:00,2062.06,2065.48,2062.06,2065.07,4360.308
2026-04-05 20:25:00+00:00,2065.07,2065.66,2064.0,2064.65,6315.96
2026-04-05 20:30:00+00:00,2064.65,2065.0,2064.24,2064.79,3106.396
2026-04-05 20:35:00+00:00,2064.79,2074.58,2063.86,2071.73,41755.683
2026-04-05 20:40:00+00:00,2071.74,2072.37,2066.04,2066.24,12442.053
2026-04-05 20:45:00+00:00,2066.24,2069.53,2065.82,2069.29,6368.015
2026-04-05 20:50:00+00:00,2069.3,2069.65,2067.2,2068.19,3490.645
2026-04-05 20:55:00+00:00,2068.2,2068.74,2067.11,2067.89,2464.015
